,index,state,customer_lifetime_value,response,coverage,education,effective_to_date,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size
8226,8721,California,4772.943848,Yes,Extended,High School or Below,2011-02-18,Retired,M,20993.0,Suburban,Divorced,133,35,90,0,1,Personal Auto,Personal L2,Offer2,Agent,638.4,SUV,Medsize
8227,8722,California,10387.24599,No,Extended,High School or Below,2011-02-16,Disabled,M,24392.0,Suburban,Married,93,2,63,0,2,Personal Auto,Personal L1,Offer2,Agent,446.4,Four-Door Car,Small
8228,8723,California,4984.618655,Yes,Basic,Bachelor,2011-01-11,Employed,M,86305.0,Rural,Married,62,1,99,0,5,Personal Auto,Personal L1,Offer2,Call Center,80.73124,Four-Door Car,Medsize
8229,8724,California,6600.477951,No,Basic,Bachelor,2011-02-15,Unemployed,M,0.0,Suburban,Single,110,18,95,3,7,Personal Auto,Personal L3,Offer1,Agent,1011.772647,Sports Car,Medsize
8230,8725,California,2591.749798,No,Basic,College,2011-01-27,Employed,F,56701.0,Suburban,Married,65,34,36,0,1,Personal Auto,Personal L1,Offer4,Web,333.441673,Four-Door Car,Small
8231,8726,California,8355.642928,No,Basic,College,2011-02-06,Employed,M,57074.0,Rural,Married,105,28,19,0,3,Personal Auto,Personal L2,Offer2,Web,80.129332,SUV,Medsize
8232,8727,California,5142.04553,No,Basic,Bachelor,2011-01-21,Unemployed,M,0.0,Suburban,Single,72,17,87,0,8,Personal Auto,Personal L2,Offer2,Branch,345.6,Two-Door Car,Medsize
8233,8728,California,5205.256308,No,Basic,Bachelor,2011-01-04,Employed,F,53614.0,Suburban,Married,65,25,70,1,5,Personal Auto,Personal L1,Offer1,Agent,725.849253,Four-Door Car,Small
8234,8729,California,14816.95159,No,Extended,Master,2011-01-14,Unemployed,M,0.0,Suburban,Divorced,135,18,56,0,2,Personal Auto,Personal L2,Offer1,Branch,648.0,SUV,Medsize
8235,8730,California,12812.43898,No,Extended,Bachelor,2011-01-24,Unemployed,M,0.0,Suburban,Single,128,35,71,0,2,Personal Auto,Personal L2,Offer2,Agent,789.775123,SUV,Medsize
8236,8731,California,2472.227293,No,Basic,Master,2011-02-19,Employed,M,76441.0,Urban,Single,62,22,61,0,1,Personal Auto,Personal L2,Offer2,Branch,294.258612,Four-Door Car,Medsize
8237,8733,California,9336.123495,No,Premium,High School or Below,2011-02-14,Employed,M,45262.0,Suburban,Married,117,25,32,0,7,Corporate Auto,Corporate L2,Offer1,Branch,842.4,Four-Door Car,Small
8238,8734,California,14980.04626,No,Extended,Bachelor,2011-01-08,Unemployed,F,0.0,Suburban,Single,222,26,50,0,8,Personal Auto,Personal L2,Offer1,Branch,1123.485329,Luxury Car,Medsize
8239,8735,California,4773.656279,No,Basic,Bachelor,2011-02-19,Employed,F,27725.0,Suburban,Married,63,1,93,4,4,Personal Auto,Personal L1,Offer1,Branch,302.4,Four-Door Car,Medsize
8240,8736,California,4698.521352,No,Premium,Doctor,2011-01-19,Employed,M,27985.0,Suburban,Married,117,8,90,0,1,Personal Auto,Personal L2,Offer4,Call Center,561.6,Two-Door Car,Small
8241,8737,California,3491.26162,No,Extended,Master,2011-02-16,Employed,F,29673.0,Urban,Single,92,21,49,2,1,Corporate Auto,Corporate L3,Offer2,Branch,328.348506,Two-Door Car,Medsize
8242,8738,California,4505.842815,No,Basic,Master,2011-01-04,Employed,M,24790.0,Suburban,Married,113,4,39,0,1,Personal Auto,Personal L2,Offer3,Agent,767.242337,SUV,Small
8243,8739,California,5765.502751,No,Basic,High School or Below,2011-01-13,Employed,F,57846.0,Suburban,Single,73,7,42,1,3,Personal Auto,Personal L1,Offer1,Agent,481.014309,Four-Door Car,Medsize
8244,8740,California,7685.652168,No,Premium,High School or Below,2011-01-05,Unemployed,M,0.0,Suburban,Single,111,22,95,0,3,Corporate Auto,Corporate L3,Offer3,Branch,799.2,Four-Door Car,Large
8245,8741,California,2309.876793,No,Basic,Bachelor,2011-02-25,Unemployed,F,0.0,Rural,Divorced,61,16,57,0,1,Personal Auto,Personal L3,Offer1,Agent,32.454659,Four-Door Car,Medsize
8246,8742,California,6582.286333,No,Premium,High School or Below,2011-01-17,Retired,M,10738.0,Suburban,Single,109,5,36,4,3,Personal Auto,Personal L3,Offer1,Agent,852.256188,Four-Door Car,Medsize
8247,8743,California,2860.440918,No,Extended,College,2011-01-23,Employed,M,45587.0,Urban,Divorced,81,8,49,5,1,Personal Auto,Personal L3,Offer3,Agent,380.595522,Four-Door Car,Medsize
8248,8744,California,5039.435344,No,Basic,College,2011-02-27,Employed,F,82940.0,Suburban,Single,63,12,56,0,3,Personal Auto,Personal L2,Offer3,Agent,332.847984,Four-Door Car,Medsize
8249,8745,California,3979.282641,No,Basic,College,2011-01-17,Employed,M,42633.0,Urban,Married,101,4,29,0,1,Corporate Auto,Corporate L2,Offer1,Agent,285.048692,SUV,Medsize
8250,8746,California,6273.911874,Yes,Extended,College,2011-02-16,Retired,F,18577.0,Suburban,Divorced,86,21,76,0,6,Corporate Auto,Corporate L2,Offer1,Branch,412.8,Four-Door Car,Medsize
8251,8747,California,14435.67365,Yes,Premium,Master,2011-01-26,Employed,M,60880.0,Rural,Married,119,25,89,0,2,Personal Auto,Personal L2,Offer1,Agent,109.906628,Two-Door Car,Medsize
8252,8748,California,19339.20282,No,Basic,Master,2011-02-07,Employed,M,22582.0,Suburban,Married,61,0,74,0,2,Personal Auto,Personal L1,Offer2,Web,292.8,Four-Door Car,Medsize
8253,8749,California,6872.043512,No,Basic,Bachelor,2011-01-22,Unemployed,F,0.0,Suburban,Single,64,0,72,0,2,Corporate Auto,Corporate L1,Offer1,Call Center,585.058877,Four-Door Car,Small
8254,8750,California,7613.706014,No,Basic,High School or Below,2011-01-19,Retired,M,25944.0,Suburban,Divorced,70,20,34,0,2,Personal Auto,Personal L3,Offer4,Branch,336.0,Four-Door Car,Medsize
8255,8751,California,6369.262355,Yes,Extended,High School or Below,2011-01-20,Employed,M,34498.0,Suburban,Single,83,30,72,0,7,Personal Auto,Personal L2,Offer2,Branch,398.4,Two-Door Car,Small
8256,8752,California,14255.23041,No,Extended,High School or Below,2011-01-29,Employed,F,31027.0,Suburban,Single,124,30,66,1,2,Personal Auto,Personal L1,Offer1,Call Center,597.578875,SUV,Medsize
8257,8753,California,2469.088506,No,Basic,Bachelor,2011-01-23,Unemployed,M,0.0,Suburban,Single,71,10,20,0,1,Corporate Auto,Corporate L3,Offer1,Branch,484.87847,Four-Door Car,Medsize
8258,8754,California,3451.25106,No,Extended,High School or Below,2011-02-18,Employed,M,45609.0,Urban,Married,87,4,30,0,1,Corporate Auto,Corporate L2,Offer4,Agent,246.515921,Two-Door Car,Medsize
8259,8755,California,13736.1325,Yes,Premium,Master,2011-02-13,Disabled,F,16181.0,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L2,Offer1,Web,1261.319869,SUV,Medsize
8260,8756,California,6360.649533,No,Premium,High School or Below,2011-02-10,Employed,M,41195.0,Rural,Married,160,32,33,0,1,Corporate Auto,Corporate L3,Offer4,Branch,323.1897,SUV,Small
8261,8757,California,4770.984146,No,Basic,Master,2011-01-28,Employed,F,76194.0,Urban,Single,119,5,85,0,1,Personal Auto,Personal L2,Offer1,Agent,388.313599,SUV,Large
8262,8758,California,10296.9965,No,Extended,Bachelor,2011-01-27,Unemployed,F,0.0,Suburban,Single,138,11,84,0,9,Personal Auto,Personal L2,Offer2,Call Center,666.977979,SUV,Large
8263,8759,California,3237.923545,No,Extended,College,2011-01-08,Employed,F,60097.0,Urban,Single,82,11,62,0,1,Personal Auto,Personal L3,Offer3,Branch,278.735779,Four-Door Car,Medsize
8264,8760,California,5254.019142,No,Basic,College,2011-01-19,Employed,F,95017.0,Suburban,Married,65,5,36,0,3,Personal Auto,Personal L3,Offer2,Web,324.99944,Four-Door Car,Medsize
8265,8761,California,10129.50677,No,Basic,High School or Below,2011-01-11,Unemployed,F,0.0,Suburban,Married,68,34,31,0,2,Corporate Auto,Corporate L1,Offer4,Call Center,326.4,Four-Door Car,Medsize
8266,8762,California,2228.525238,No,Basic,College,2011-01-18,Unemployed,F,0.0,Suburban,Single,64,3,26,0,1,Personal Auto,Personal L3,Offer4,Call Center,744.924331,Four-Door Car,Medsize
8267,8763,California,16501.06524,No,Extended,Bachelor,2011-01-02,Employed,F,83547.0,Rural,Married,137,6,14,1,2,Personal Auto,Personal L2,Offer1,Call Center,75.663572,SUV,Medsize
8268,8764,California,2178.520191,No,Basic,Bachelor,2011-01-17,Unemployed,M,0.0,Suburban,Single,65,18,63,0,1,Personal Auto,Personal L1,Offer1,Agent,319.49223,Four-Door Car,Large
8269,8765,California,14642.14003,No,Basic,College,2011-02-15,Employed,M,57561.0,Suburban,Married,62,18,57,1,2,Corporate Auto,Corporate L3,Offer1,Agent,298.430234,Four-Door Car,Medsize
8270,8766,California,5049.765309,No,Basic,Bachelor,2011-02-23,Retired,F,10180.0,Suburban,Married,65,17,99,0,4,Corporate Auto,Corporate L2,Offer1,Branch,455.654032,Two-Door Car,Medsize
8271,8767,California,3544.541005,No,Extended,Master,2011-02-27,Employed,M,40658.0,Suburban,Single,90,25,20,0,1,Personal Auto,Personal L2,Offer3,Branch,502.873215,Two-Door Car,Medsize
8272,8768,California,3210.136249,No,Extended,College,2011-01-30,Medical Leave,F,23554.0,Suburban,Divorced,86,7,17,0,1,Corporate Auto,Corporate L3,Offer4,Web,412.8,Four-Door Car,Small
8273,8769,California,4531.366283,No,Premium,Bachelor,2011-02-11,Unemployed,F,0.0,Suburban,Married,119,30,95,0,1,Personal Auto,Personal L2,Offer1,Branch,571.2,Four-Door Car,Medsize
8274,8770,California,3373.869214,No,Extended,Master,2011-01-22,Employed,M,28989.0,Suburban,Married,85,12,7,0,1,Personal Auto,Personal L2,Offer2,Call Center,408.0,Four-Door Car,Medsize
8275,8771,California,5451.802287,No,Basic,Bachelor,2011-01-06,Employed,M,55898.0,Suburban,Married,69,35,87,0,6,Personal Auto,Personal L3,Offer1,Agent,441.951758,Two-Door Car,Medsize
8276,8772,California,3045.05813,No,Extended,High School or Below,2011-01-06,Employed,F,53441.0,Suburban,Married,76,11,78,0,1,Personal Auto,Personal L3,Offer4,Agent,364.8,Two-Door Car,Medsize
8277,8773,California,2715.68743,No,Basic,Doctor,2011-02-11,Medical Leave,M,20848.0,Suburban,Married,71,9,76,0,1,Corporate Auto,Corporate L1,Offer4,Agent,350.143872,Four-Door Car,Small
8278,8774,California,3802.994357,No,Basic,High School or Below,2011-02-20,Unemployed,F,0.0,Suburban,Single,108,4,29,0,1,Personal Auto,Personal L3,Offer1,Web,932.654942,Sports Car,Medsize
8279,8775,California,5498.940679,Yes,Basic,College,2011-02-05,Medical Leave,M,22520.0,Suburban,Married,73,17,64,0,3,Personal Auto,Personal L2,Offer1,Branch,350.4,Four-Door Car,Medsize
8280,8777,California,7901.427389,No,Extended,Bachelor,2011-02-03,Employed,M,99711.0,Rural,Married,98,24,24,0,7,Corporate Auto,Corporate L3,Offer2,Branch,11.549207,Four-Door Car,Small
8281,8778,California,8596.567628,No,Basic,College,2011-01-08,Employed,F,25785.0,Suburban,Single,112,8,22,1,4,Corporate Auto,Corporate L2,Offer1,Call Center,537.6,SUV,Small
8282,8779,California,3964.527997,No,Basic,High School or Below,2011-01-24,Employed,M,62638.0,Urban,Married,100,20,62,0,1,Personal Auto,Personal L2,Offer2,Agent,441.988868,SUV,Small
8283,8780,California,8262.629249,No,Basic,College,2011-01-01,Unemployed,F,0.0,Suburban,Single,113,25,55,0,3,Corporate Auto,Corporate L3,Offer1,Agent,813.6,SUV,Medsize
8284,8781,California,6676.726314,No,Extended,High School or Below,2011-01-27,Employed,M,56875.0,Rural,Married,84,0,70,0,6,Personal Auto,Personal L2,Offer3,Branch,145.448401,Two-Door Car,Medsize
8285,8782,California,2750.878284,No,Basic,High School or Below,2011-01-20,Employed,M,93102.0,Suburban,Married,68,24,2,0,1,Personal Auto,Personal L2,Offer4,Branch,578.945761,Two-Door Car,Small
8286,8783,California,5495.183322,No,Basic,College,2011-01-30,Employed,M,25564.0,Urban,Divorced,71,29,58,0,6,Personal Auto,Personal L3,Offer1,Agent,228.515513,Four-Door Car,Medsize
8287,8784,California,2471.278718,No,Basic,Bachelor,2011-01-20,Employed,F,29918.0,Rural,Married,62,1,53,0,1,Personal Auto,Personal L3,Offer4,Web,108.892382,Four-Door Car,Medsize
8288,8785,California,4128.385865,No,Basic,Bachelor,2011-01-15,Employed,F,95891.0,Rural,Married,102,3,13,0,1,Corporate Auto,Corporate L1,Offer1,Agent,34.235959,SUV,Medsize
8289,8786,California,15234.7459,No,Extended,High School or Below,2011-01-14,Employed,M,72988.0,Rural,Married,127,6,77,0,2,Personal Auto,Personal L3,Offer3,Call Center,276.503559,SUV,Medsize
8290,8787,California,6366.225775,Yes,Extended,High School or Below,2011-01-07,Employed,M,44368.0,Suburban,Married,80,5,72,0,3,Personal Auto,Personal L2,Offer2,Call Center,384.0,Two-Door Car,Large
8291,8788,California,6575.451884,No,Extended,Bachelor,2011-02-02,Employed,M,84146.0,Suburban,Married,82,0,79,0,7,Personal Auto,Personal L1,Offer4,Agent,464.714188,Four-Door Car,Medsize
8292,8789,California,7425.269244,No,Basic,College,2011-02-10,Employed,M,36259.0,Suburban,Married,63,14,60,0,2,Corporate Auto,Corporate L3,Offer4,Branch,302.4,Four-Door Car,Medsize
8293,8790,California,3924.416277,No,Basic,College,2011-01-27,Employed,M,56480.0,Suburban,Single,101,32,65,0,1,Corporate Auto,Corporate L2,Offer3,Branch,617.650751,SUV,Medsize
8294,8791,California,8660.838974,No,Basic,College,2011-02-20,Employed,F,79674.0,Rural,Married,107,29,50,0,3,Personal Auto,Personal L2,Offer3,Call Center,9.275859,SUV,Medsize
8295,8792,California,8130.651447,No,Basic,College,2011-01-02,Employed,M,61036.0,Suburban,Married,68,2,75,0,2,Corporate Auto,Corporate L3,Offer3,Web,413.25233,Two-Door Car,Medsize
8296,8793,California,12751.27591,No,Basic,Bachelor,2011-02-20,Employed,F,33235.0,Rural,Single,110,18,79,0,2,Personal Auto,Personal L2,Offer1,Call Center,113.804117,SUV,Small
8297,8794,California,4170.687348,Yes,Basic,Master,2011-01-17,Employed,F,29462.0,Suburban,Single,107,28,23,1,1,Personal Auto,Personal L2,Offer2,Branch,513.6,SUV,Large
8298,8795,California,6405.738932,No,Extended,High School or Below,2011-01-13,Employed,M,48131.0,Suburban,Divorced,82,6,86,0,3,Personal Auto,Personal L3,Offer1,Call Center,393.6,Four-Door Car,Medsize
8299,8796,California,3573.291869,No,Basic,Bachelor,2011-01-06,Unemployed,F,0.0,Suburban,Single,109,25,21,1,1,Personal Auto,Personal L3,Offer1,Call Center,523.2,SUV,Medsize
8300,8797,California,9095.049868,Yes,Basic,College,2011-01-11,Employed,M,37937.0,Suburban,Married,116,11,42,0,5,Corporate Auto,Corporate L1,Offer2,Call Center,556.8,SUV,Medsize
8301,8798,California,4794.116328,No,Basic,College,2011-02-12,Employed,F,70012.0,Suburban,Married,119,22,33,0,1,Personal Auto,Personal L3,Offer4,Agent,755.19863,SUV,Small
8302,8799,California,14435.67365,Yes,Premium,Master,2011-01-26,Employed,M,60880.0,Rural,Married,119,25,89,0,2,Personal Auto,Personal L2,Offer1,Agent,109.906628,Two-Door Car,Medsize
8303,8800,California,8166.512251,No,Extended,High School or Below,2011-02-26,Unemployed,M,0.0,Suburban,Single,82,34,5,0,2,Personal Auto,Personal L1,Offer2,Web,590.4,Four-Door Car,Small
8304,8801,California,8807.609658,No,Basic,High School or Below,2011-02-14,Employed,M,59762.0,Suburban,Divorced,113,27,91,0,3,Corporate Auto,Corporate L3,Offer3,Call Center,542.4,SUV,Medsize
8305,8802,California,9061.63365,No,Basic,Bachelor,2011-02-02,Unemployed,M,0.0,Suburban,Single,65,19,87,0,2,Corporate Auto,Corporate L2,Offer1,Branch,413.288528,Four-Door Car,Small
8306,8803,California,8256.2978,Yes,Basic,Bachelor,2011-01-25,Employed,F,62902.0,Rural,Married,69,14,94,0,2,Personal Auto,Personal L2,Offer2,Web,159.383042,Two-Door Car,Medsize
8307,8804,California,19327.87406,No,Extended,Bachelor,2011-02-03,Employed,F,57245.0,Suburban,Single,124,25,15,0,2,Corporate Auto,Corporate L3,Offer2,Call Center,681.577742,Sports Car,Small
8308,8805,California,7050.972166,No,Premium,Bachelor,2011-02-16,Employed,F,39040.0,Suburban,Married,174,4,34,0,1,Personal Auto,Personal L2,Offer2,Web,835.2,SUV,Medsize
8309,8806,California,2409.7007,No,Basic,High School or Below,2011-02-06,Unemployed,M,0.0,Suburban,Single,70,14,95,0,1,Personal Auto,Personal L2,Offer1,Agent,504.0,Four-Door Car,Small
8310,8807,California,5519.513075,No,Basic,Doctor,2011-01-04,Employed,F,70914.0,Rural,Married,68,15,82,0,3,Personal Auto,Personal L3,Offer1,Agent,77.695518,Four-Door Car,Medsize
8311,8808,California,10090.40808,No,Extended,College,2011-01-20,Employed,F,97238.0,Suburban,Divorced,126,6,91,0,3,Personal Auto,Personal L3,Offer3,Web,604.8,SUV,Medsize
8312,8810,California,2590.840183,No,Basic,High School or Below,2011-02-04,Unemployed,F,0.0,Suburban,Married,67,16,66,0,1,Personal Auto,Personal L3,Offer1,Call Center,321.6,Four-Door Car,Medsize
8313,8811,California,4957.1612,No,Basic,Bachelor,2011-02-28,Unemployed,F,0.0,Suburban,Divorced,67,3,69,0,7,Personal Auto,Personal L2,Offer2,Branch,321.6,Four-Door Car,Medsize
8314,8812,California,4014.453113,Yes,Extended,Doctor,2011-01-08,Employed,F,37384.0,Suburban,Married,99,9,17,0,1,Personal Auto,Personal L1,Offer2,Agent,475.2,Four-Door Car,Medsize
8315,8813,California,5601.138061,No,Basic,High School or Below,2011-01-05,Employed,M,42360.0,Rural,Single,71,29,62,0,8,Corporate Auto,Corporate L3,Offer1,Branch,99.509191,Four-Door Car,Medsize
8316,8814,California,7370.61684,No,Basic,Bachelor,2011-01-12,Employed,F,67871.0,Rural,Married,61,1,21,0,2,Corporate Auto,Corporate L2,Offer1,Branch,10.475529,Four-Door Car,Medsize
8317,8815,California,15503.72309,No,Basic,College,2011-02-18,Employed,F,29932.0,Suburban,Married,64,34,5,0,2,Personal Auto,Personal L2,Offer1,Branch,319.710124,Two-Door Car,Medsize
8318,8816,California,5384.731816,No,Extended,High School or Below,2011-01-11,Unemployed,M,0.0,Suburban,Divorced,78,14,68,0,5,Corporate Auto,Corporate L3,Offer3,Agent,748.774773,Four-Door Car,Medsize
8319,8817,California,4050.280057,No,Premium,High School or Below,2011-01-01,Employed,M,82758.0,Rural,Married,101,16,37,0,1,Personal Auto,Personal L2,Offer2,Branch,179.430114,Two-Door Car,Large
8320,8818,California,12765.77704,No,Basic,Bachelor,2011-01-23,Unemployed,F,0.0,Suburban,Single,117,13,47,0,2,Personal Auto,Personal L2,Offer2,Web,842.4,SUV,Medsize
8321,8819,California,9159.005771,No,Premium,Bachelor,2011-02-26,Employed,F,96331.0,Urban,Divorced,114,33,38,0,9,Personal Auto,Personal L3,Offer3,Agent,491.027024,Two-Door Car,Medsize
8322,8820,California,5325.724541,Yes,Basic,High School or Below,2011-02-21,Unemployed,M,0.0,Suburban,Married,73,17,44,0,7,Personal Auto,Personal L3,Offer2,Call Center,496.474767,Two-Door Car,Medsize
8323,8821,California,11072.03193,No,Extended,Bachelor,2011-02-28,Employed,M,58971.0,Urban,Divorced,94,12,75,1,2,Corporate Auto,Corporate L1,Offer1,Agent,318.882053,Four-Door Car,Medsize
8324,8822,California,12851.42404,No,Basic,High School or Below,2011-02-11,Unemployed,F,0.0,Suburban,Single,186,11,31,0,8,Personal Auto,Personal L3,Offer1,Branch,1339.2,Luxury SUV,Small
8325,8823,California,8607.482071,No,Premium,College,2011-02-11,Unemployed,M,0.0,Suburban,Married,118,30,52,0,7,Personal Auto,Personal L2,Offer1,Web,566.4,Four-Door Car,Medsize
8326,8824,California,4222.977602,No,Basic,Bachelor,2011-02-15,Unemployed,M,0.0,Suburban,Single,63,26,78,0,7,Personal Auto,Personal L1,Offer1,Agent,302.4,Two-Door Car,Small
8327,8826,California,9368.27103,No,Extended,College,2011-02-01,Employed,M,44980.0,Urban,Divorced,81,2,27,0,2,Corporate Auto,Corporate L2,Offer3,Agent,333.478333,Two-Door Car,Medsize
8328,8827,California,4365.256633,No,Basic,Master,2011-01-30,Disabled,M,23566.0,Suburban,Married,112,3,43,0,1,Personal Auto,Personal L2,Offer2,Agent,537.6,SUV,Medsize
8329,8828,California,3384.468426,No,Extended,College,2011-01-05,Employed,F,54603.0,Suburban,Single,86,29,68,0,1,Corporate Auto,Corporate L3,Offer1,Agent,412.8,Four-Door Car,Medsize
8330,8829,California,2409.003095,No,Basic,High School or Below,2011-01-14,Unemployed,M,0.0,Suburban,Single,67,7,72,0,1,Personal Auto,Personal L2,Offer2,Call Center,482.4,Two-Door Car,Medsize
8331,8830,California,7209.088399,No,Extended,High School or Below,2011-01-02,Unemployed,F,0.0,Suburban,Single,99,0,53,0,5,Personal Auto,Personal L2,Offer1,Agent,715.039363,Four-Door Car,Medsize
8332,8831,California,3875.541141,No,Basic,College,2011-02-08,Unemployed,M,0.0,Suburban,Single,117,11,29,0,1,Personal Auto,Personal L3,Offer1,Branch,842.4,Sports Car,Medsize
8333,8832,California,2735.469265,No,Basic,College,2011-02-14,Employed,F,96314.0,Urban,Single,69,2,76,0,1,Personal Auto,Personal L3,Offer2,Agent,296.995798,Four-Door Car,Medsize
8334,8833,California,3092.632781,No,Extended,Bachelor,2011-01-28,Employed,F,31168.0,Urban,Married,78,14,42,0,1,Corporate Auto,Corporate L1,Offer1,Agent,289.386343,Four-Door Car,Medsize
8335,8834,California,5006.609577,No,Basic,High School or Below,2011-01-16,Unemployed,F,0.0,Suburban,Single,71,16,4,0,5,Personal Auto,Personal L3,Offer2,Call Center,358.985713,Two-Door Car,Medsize
